construct,success,seed,model,protein_length,pr_cp_sum,pr_cp_per_nt,pr_top20_mean,pr_rna_max_mean,pr_rna_max_min,pr_rna_coverage_05,pr_protein_coverage_05,pr_high_contacts_per_nt,pp_nonlocal4_per_res,pp_nonlocal4_high_per_res,pp_nonlocal12_per_res,pp_nonlocal12_high_per_res,pp_nonlocal24_per_res,pp_nonlocal24_high_per_res,rna01_cp_sum,rna01_cp_max,rna02_cp_sum,rna02_cp_max,rna03_cp_sum,rna03_cp_max,rna04_cp_sum,rna04_cp_max,rna05_cp_sum,rna05_cp_max,rna06_cp_sum,rna06_cp_max,rna07_cp_sum,rna07_cp_max,rna08_cp_sum,rna08_cp_max,rna09_cp_sum,rna09_cp_max,rna10_cp_sum,rna10_cp_max,rna11_cp_sum,rna11_cp_max,rna12_cp_sum,rna12_cp_max,rna13_cp_sum,rna13_cp_max,protein_bin01_pr_cp,protein_bin02_pr_cp,protein_bin03_pr_cp,protein_bin04_pr_cp,protein_bin05_pr_cp,protein_bin06_pr_cp,protein_bin07_pr_cp,protein_bin08_pr_cp,protein_bin09_pr_cp,protein_bin10_pr_cp,protein_bin11_pr_cp,protein_bin12_pr_cp,iptm,ptm,ranking_score,mean_plddt,interface_pae
puf12_r123_r567_r5loop67_loopr678,1,1,3,526,49.28,3.790769230769231,0.9729999999999996,0.833076923076923,0.12,0.8461538461538461,0.07034220532319392,3.6923076923076925,2.4385551330798476,2.3612167300380227,1.3609695817490493,1.3136882129277567,1.1595627376425854,1.1140684410646389,4.5200000000000005,0.99,5.75,0.99,4.85,0.99,4.2700000000000005,0.98,4.12,0.97,4.04,0.92,4.38,0.97,4.33,0.98,4.41,0.93,5.319999999999999,0.93,1.45,0.47,1.33,0.59,0.51,0.12,0.03818181818181818,0.21431818181818185,0.09227272727272728,0.10522727272727272,0.09181818181818181,0.18954545454545454,0.10749999999999998,0.11636363636363635,0.11840909090909091,0.046363636363636364,0.0,0.0,0.92,0.84,0.92,89.6683784974664,7.4973676513600465
puf12_r123_r567_r5loop67_loopr678,1,1,4,526,49.28,3.790769230769231,0.9729999999999996,0.833076923076923,0.12,0.8461538461538461,0.07034220532319392,3.6923076923076925,2.4385551330798476,2.3612167300380227,1.3609695817490493,1.3136882129277567,1.1595627376425854,1.1140684410646389,4.5200000000000005,0.99,5.75,0.99,4.85,0.99,4.2700000000000005,0.98,4.12,0.97,4.04,0.92,4.38,0.97,4.33,0.98,4.41,0.93,5.319999999999999,0.93,1.45,0.47,1.33,0.59,0.51,0.12,0.03818181818181818,0.21431818181818185,0.09227272727272728,0.10522727272727272,0.09181818181818181,0.18954545454545454,0.10749999999999998,0.11636363636363635,0.11840909090909091,0.046363636363636364,0.0,0.0,0.92,0.84,0.92,89.47417052214145,7.604284878619478
puf12_r123_r567_r5loop67_loopr678,1,2,0,526,41.86,3.2199999999999998,0.9259999999999999,0.7038461538461539,0.16,0.6923076923076923,0.049429657794676805,2.6153846153846154,2.442186311787072,2.387832699619772,1.3479657794676805,1.3193916349809887,1.160171102661597,1.1273764258555132,2.5799999999999996,0.49,4.390000000000001,0.9,4.36,0.93,4.55,0.93,3.95,0.95,4.47,0.96,4.46,0.97,3.15,0.88,2.9000000000000004,0.68,2.0799999999999996,0.51,1.8,0.4,2.1,0.39,1.0699999999999998,0.16,0.003181818181818182,0.035,0.07613636363636363,0.09931818181818182,0.09954545454545455,0.19090909090909092,0.10340909090909091,0.07863636363636363,0.09045454545454547,0.06113636363636365,0.06186046511627907,0.054418604651162786,0.9,0.83,0.9,88.85824630975985,7.422535829189822
puf12_r123_r567_r5loop67_loopr678,1,2,1,526,41.86,3.2199999999999998,0.9259999999999999,0.7038461538461539,0.16,0.6923076923076923,0.049429657794676805,2.6153846153846154,2.442186311787072,2.387832699619772,1.3479657794676805,1.3193916349809887,1.160171102661597,1.1273764258555132,2.5799999999999996,0.49,4.390000000000001,0.9,4.36,0.93,4.55,0.93,3.95,0.95,4.47,0.96,4.46,0.97,3.15,0.88,2.9000000000000004,0.68,2.0799999999999996,0.51,1.8,0.4,2.1,0.39,1.0699999999999998,0.16,0.003181818181818182,0.035,0.07613636363636363,0.09931818181818182,0.09954545454545455,0.19090909090909092,0.10340909090909091,0.07863636363636363,0.09045454545454547,0.06113636363636365,0.06186046511627907,0.054418604651162786,0.89,0.83,0.9,88.70208856576339,7.533825680023399
puf12_r123_r567_r5loop67_loopr678,1,2,2,526,41.86,3.2199999999999998,0.9259999999999999,0.7038461538461539,0.16,0.6923076923076923,0.049429657794676805,2.6153846153846154,2.442186311787072,2.387832699619772,1.3479657794676805,1.3193916349809887,1.160171102661597,1.1273764258555132,2.5799999999999996,0.49,4.390000000000001,0.9,4.36,0.93,4.55,0.93,3.95,0.95,4.47,0.96,4.46,0.97,3.15,0.88,2.9000000000000004,0.68,2.0799999999999996,0.51,1.8,0.4,2.1,0.39,1.0699999999999998,0.16,0.003181818181818182,0.035,0.07613636363636363,0.09931818181818182,0.09954545454545455,0.19090909090909092,0.10340909090909091,0.07863636363636363,0.09045454545454547,0.06113636363636365,0.06186046511627907,0.054418604651162786,0.89,0.83,0.9,88.795966071822,7.585361216730037
puf12_r123_r567_r5loop67_loopr678,1,2,3,526,41.86,3.2199999999999998,0.9259999999999999,0.7038461538461539,0.16,0.6923076923076923,0.049429657794676805,2.6153846153846154,2.442186311787072,2.387832699619772,1.3479657794676805,1.3193916349809887,1.160171102661597,1.1273764258555132,2.5799999999999996,0.49,4.390000000000001,0.9,4.36,0.93,4.55,0.93,3.95,0.95,4.47,0.96,4.46,0.97,3.15,0.88,2.9000000000000004,0.68,2.0799999999999996,0.51,1.8,0.4,2.1,0.39,1.0699999999999998,0.16,0.003181818181818182,0.035,0.07613636363636363,0.09931818181818182,0.09954545454545455,0.19090909090909092,0.10340909090909091,0.07863636363636363,0.09045454545454547,0.06113636363636365,0.06186046511627907,0.054418604651162786,0.89,0.82,0.9,88.40159065873539,7.651477040070197
puf12_r123_r567_r5loop67_loopr678,1,2,4,526,41.86,3.2199999999999998,0.9259999999999999,0.7038461538461539,0.16,0.6923076923076923,0.049429657794676805,2.6153846153846154,2.442186311787072,2.387832699619772,1.3479657794676805,1.3193916349809887,1.160171102661597,1.1273764258555132,2.5799999999999996,0.49,4.390000000000001,0.9,4.36,0.93,4.55,0.93,3.95,0.95,4.47,0.96,4.46,0.97,3.15,0.88,2.9000000000000004,0.68,2.0799999999999996,0.51,1.8,0.4,2.1,0.39,1.0699999999999998,0.16,0.003181818181818182,0.035,0.07613636363636363,0.09931818181818182,0.09954545454545455,0.19090909090909092,0.10340909090909091,0.07863636363636363,0.09045454545454547,0.06113636363636365,0.06186046511627907,0.054418604651162786,0.89,0.83,0.9,88.7295637805684,7.56614507165838
puf12_r123_r567_r5loop67_loopr678,1,3,0,526,42.38,3.2600000000000002,0.9404999999999999,0.7046153846153845,0.16,0.6153846153846154,0.049429657794676805,2.5384615384615383,2.4404182509505703,2.3916349809885933,1.3483269961977187,1.3231939163498099,1.1613688212927757,1.129277566539924,2.54,0.48,4.43,0.9,4.3999999999999995,0.95,4.569999999999999,0.95,3.91,0.96,4.659999999999999,0.97,4.46,0.98,3.1,0.88,3.0500000000000003,0.68,2.1,0.45,1.96,0.43,2.1,0.37,1.1,0.16,0.003181818181818182,0.03318181818181818,0.07795454545454544,0.10022727272727273,0.10045454545454545,0.19113636363636363,0.10545454545454545,0.07818181818181819,0.09227272727272727,0.060454545454545455,0.06418604651162792,0.059302325581395345,0.89,0.83,0.9,88.46475435117868,7.564273179292191
puf12_r123_r567_r5loop67_loopr678,1,3,1,526,42.38,3.2600000000000002,0.9404999999999999,0.7046153846153845,0.16,0.6153846153846154,0.049429657794676805,2.5384615384615383,2.4404182509505703,2.3916349809885933,1.3483269961977187,1.3231939163498099,1.1613688212927757,1.129277566539924,2.54,0.48,4.43,0.9,4.3999999999999995,0.95,4.569999999999999,0.95,3.91,0.96,4.659999999999999,0.97,4.46,0.98,3.1,0.88,3.0500000000000003,0.68,2.1,0.45,1.96,0.43,2.1,0.37,1.1,0.16,0.003181818181818182,0.03318181818181818,0.07795454545454544,0.10022727272727273,0.10045454545454545,0.19113636363636363,0.10545454545454545,0.07818181818181819,0.09227272727272727,0.060454545454545455,0.06418604651162792,0.059302325581395345,0.89,0.83,0.9,88.58989204670632,7.538885639075754
puf12_r123_r567_r5loop67_loopr678,1,3,2,526,42.38,3.2600000000000002,0.9404999999999999,0.7046153846153845,0.16,0.6153846153846154,0.049429657794676805,2.5384615384615383,2.4404182509505703,2.3916349809885933,1.3483269961977187,1.3231939163498099,1.1613688212927757,1.129277566539924,2.54,0.48,4.43,0.9,4.3999999999999995,0.95,4.569999999999999,0.95,3.91,0.96,4.659999999999999,0.97,4.46,0.98,3.1,0.88,3.0500000000000003,0.68,2.1,0.45,1.96,0.43,2.1,0.37,1.1,0.16,0.003181818181818182,0.03318181818181818,0.07795454545454544,0.10022727272727273,0.10045454545454545,0.19113636363636363,0.10545454545454545,0.07818181818181819,0.09227272727272727,0.060454545454545455,0.06418604651162792,0.059302325581395345,0.89,0.83,0.9,88.39939413967834,7.709257092717169
puf12_r123_r567_r5loop67_loopr678,1,3,3,526,42.38,3.2600000000000002,0.9404999999999999,0.7046153846153845,0.16,0.6153846153846154,0.049429657794676805,2.5384615384615383,2.4404182509505703,2.3916349809885933,1.3483269961977187,1.3231939163498099,1.1613688212927757,1.129277566539924,2.54,0.48,4.43,0.9,4.3999999999999995,0.95,4.569999999999999,0.95,3.91,0.96,4.659999999999999,0.97,4.46,0.98,3.1,0.88,3.0500000000000003,0.68,2.1,0.45,1.96,0.43,2.1,0.37,1.1,0.16,0.003181818181818182,0.03318181818181818,0.07795454545454544,0.10022727272727273,0.10045454545454545,0.19113636363636363,0.10545454545454545,0.07818181818181819,0.09227272727272727,0.060454545454545455,0.06418604651162792,0.059302325581395345,0.89,0.83,0.9,88.75462877285744,7.511596958174906
puf12_r123_r567_r5loop67_loopr678,1,3,4,526,42.38,3.2600000000000002,0.9404999999999999,0.7046153846153845,0.16,0.6153846153846154,0.049429657794676805,2.5384615384615383,2.4404182509505703,2.3916349809885933,1.3483269961977187,1.3231939163498099,1.1613688212927757,1.129277566539924,2.54,0.48,4.43,0.9,4.3999999999999995,0.95,4.569999999999999,0.95,3.91,0.96,4.659999999999999,0.97,4.46,0.98,3.1,0.88,3.0500000000000003,0.68,2.1,0.45,1.96,0.43,2.1,0.37,1.1,0.16,0.003181818181818182,0.03318181818181818,0.07795454545454544,0.10022727272727273,0.10045454545454545,0.19113636363636363,0.10545454545454545,0.07818181818181819,0.09227272727272727,0.060454545454545455,0.06418604651162792,0.059302325581395345,0.89,0.83,0.9,88.68867151354924,7.480520620064347
puf12_r123_r567_r5loop67_loopr678,1,4,0,526,41.660000000000004,3.204615384615385,0.9344999999999999,0.6884615384615386,0.12,0.6923076923076923,0.049429657794676805,2.6153846153846154,2.4370532319391636,2.3783269961977185,1.3452281368821293,1.3155893536121672,1.165171102661597,1.129277566539924,2.5500000000000003,0.49,4.4,0.9,4.38,0.95,4.54,0.94,3.9299999999999997,0.95,4.68,0.97,4.4399999999999995,0.97,3.17,0.87,2.8899999999999997,0.66,2.08,0.51,1.5,0.3,2.0500000000000003,0.32,1.05,0.12,0.0036363636363636364,0.035,0.07568181818181818,0.10045454545454545,0.09954545454545456,0.1922727272727273,0.10522727272727272,0.07909090909090909,0.09318181818181817,0.06659090909090909,0.05395348837209303,0.04441860465116279,0.9,0.84,0.91,88.11234412866271,7.374378473237788
puf12_r123_r567_r5loop67_loopr678,1,4,1,526,41.660000000000004,3.204615384615385,0.9344999999999999,0.6884615384615386,0.12,0.6923076923076923,0.049429657794676805,2.6153846153846154,2.4370532319391636,2.3783269961977185,1.3452281368821293,1.3155893536121672,1.165171102661597,1.129277566539924,2.5500000000000003,0.49,4.4,0.9,4.38,0.95,4.54,0.94,3.9299999999999997,0.95,4.68,0.97,4.4399999999999995,0.97,3.17,0.87,2.8899999999999997,0.66,2.08,0.51,1.5,0.3,2.0500000000000003,0.32,1.05,0.12,0.0036363636363636364,0.035,0.07568181818181818,0.10045454545454545,0.09954545454545456,0.1922727272727273,0.10522727272727272,0.07909090909090909,0.09318181818181817,0.06659090909090909,0.05395348837209303,0.04441860465116279,0.89,0.83,0.9,88.13283983256223,7.581032465633227
puf12_r123_r567_r5loop67_loopr678,1,4,2,526,41.660000000000004,3.204615384615385,0.9344999999999999,0.6884615384615386,0.12,0.6923076923076923,0.049429657794676805,2.6153846153846154,2.4370532319391636,2.3783269961977185,1.3452281368821293,1.3155893536121672,1.165171102661597,1.129277566539924,2.5500000000000003,0.49,4.4,0.9,4.38,0.95,4.54,0.94,3.9299999999999997,0.95,4.68,0.97,4.4399999999999995,0.97,3.17,0.87,2.8899999999999997,0.66,2.08,0.51,1.5,0.3,2.0500000000000003,0.32,1.05,0.12,0.0036363636363636364,0.035,0.07568181818181818,0.10045454545454545,0.09954545454545456,0.1922727272727273,0.10522727272727272,0.07909090909090909,0.09318181818181817,0.06659090909090909,0.05395348837209303,0.04441860465116279,0.89,0.84,0.9,88.15005507821105,7.527391050014624
puf12_r123_r567_r5loop67_loopr678,1,4,3,526,41.660000000000004,3.204615384615385,0.9344999999999999,0.6884615384615386,0.12,0.6923076923076923,0.049429657794676805,2.6153846153846154,2.4370532319391636,2.3783269961977185,1.3452281368821293,1.3155893536121672,1.165171102661597,1.129277566539924,2.5500000000000003,0.49,4.4,0.9,4.38,0.95,4.54,0.94,3.9299999999999997,0.95,4.68,0.97,4.4399999999999995,0.97,3.17,0.87,2.8899999999999997,0.66,2.08,0.51,1.5,0.3,2.0500000000000003,0.32,1.05,0.12,0.0036363636363636364,0.035,0.07568181818181818,0.10045454545454545,0.09954545454545456,0.1922727272727273,0.10522727272727272,0.07909090909090909,0.09318181818181817,0.06659090909090909,0.05395348837209303,0.04441860465116279,0.89,0.83,0.9,87.79476756994933,7.702339865457736
puf12_r123_r567_r5loop67_loopr678,1,4,4,526,41.660000000000004,3.204615384615385,0.9344999999999999,0.6884615384615386,0.12,0.6923076923076923,0.049429657794676805,2.6153846153846154,2.4370532319391636,2.3783269961977185,1.3452281368821293,1.3155893536121672,1.165171102661597,1.129277566539924,2.5500000000000003,0.49,4.4,0.9,4.38,0.95,4.54,0.94,3.9299999999999997,0.95,4.68,0.97,4.4399999999999995,0.97,3.17,0.87,2.8899999999999997,0.66,2.08,0.51,1.5,0.3,2.0500000000000003,0.32,1.05,0.12,0.0036363636363636364,0.035,0.07568181818181818,0.10045454545454545,0.09954545454545456,0.1922727272727273,0.10522727272727272,0.07909090909090909,0.09318181818181817,0.06659090909090909,0.05395348837209303,0.04441860465116279,0.72,0.81,0.76,87.01256223837851,10.654504241006142
puf12_r123_r567_r5loop67_r678,0,1,0,519,51.21000000000001,3.93923076923077,0.9925,0.8392307692307691,0.1,0.7692307692307693,0.07129094412331406,3.6153846153846154,2.4346242774566473,2.341040462427746,1.3573410404624278,1.298651252408478,1.1607321772639694,1.1021194605009634,4.58,0.99,5.99,1.0,4.6899999999999995,1.0,4.640000000000001,1.0,4.2,0.99,4.76,0.99,4.430000000000001,1.0,4.390000000000001,0.99,4.6899999999999995,0.98,5.72,0.97,1.4700000000000002,0.45,1.2000000000000002,0.45,0.45,0.1,0.042272727272727274,0.21886363636363634,0.09499999999999999,0.10790697674418606,0.10651162790697674,0.15767441860465115,0.1127906976744186,0.16534883720930232,0.1272093023255814,0.049069767441860465,0.0,0.0,0.93,0.86,0.93,90.281876114082,6.824040314213724
puf12_r123_r567_r5loop67_r678,0,1,1,519,51.21000000000001,3.93923076923077,0.9925,0.8392307692307691,0.1,0.7692307692307693,0.07129094412331406,3.6153846153846154,2.4346242774566473,2.341040462427746,1.3573410404624278,1.298651252408478,1.1607321772639694,1.1021194605009634,4.58,0.99,5.99,1.0,4.6899999999999995,1.0,4.640000000000001,1.0,4.2,0.99,4.76,0.99,4.430000000000001,1.0,4.390000000000001,0.99,4.6899999999999995,0.98,5.72,0.97,1.4700000000000002,0.45,1.2000000000000002,0.45,0.45,0.1,0.042272727272727274,0.21886363636363634,0.09499999999999999,0.10790697674418606,0.10651162790697674,0.15767441860465115,0.1127906976744186,0.16534883720930232,0.1272093023255814,0.049069767441860465,0.0,0.0,0.92,0.86,0.93,90.12413547237077,6.818408181413961
puf12_r123_r567_r5loop67_r678,0,1,2,519,51.21000000000001,3.93923076923077,0.9925,0.8392307692307691,0.1,0.7692307692307693,0.07129094412331406,3.6153846153846154,2.4346242774566473,2.341040462427746,1.3573410404624278,1.298651252408478,1.1607321772639694,1.1021194605009634,4.58,0.99,5.99,1.0,4.6899999999999995,1.0,4.640000000000001,1.0,4.2,0.99,4.76,0.99,4.430000000000001,1.0,4.390000000000001,0.99,4.6899999999999995,0.98,5.72,0.97,1.4700000000000002,0.45,1.2000000000000002,0.45,0.45,0.1,0.042272727272727274,0.21886363636363634,0.09499999999999999,0.10790697674418606,0.10651162790697674,0.15767441860465115,0.1127906976744186,0.16534883720930232,0.1272093023255814,0.049069767441860465,0.0,0.0,0.92,0.85,0.93,89.80172459893049,7.079309322661925
puf12_r123_r567_r5loop67_r678,0,1,3,519,51.21000000000001,3.93923076923077,0.9925,0.8392307692307691,0.1,0.7692307692307693,0.07129094412331406,3.6153846153846154,2.4346242774566473,2.341040462427746,1.3573410404624278,1.298651252408478,1.1607321772639694,1.1021194605009634,4.58,0.99,5.99,1.0,4.6899999999999995,1.0,4.640000000000001,1.0,4.2,0.99,4.76,0.99,4.430000000000001,1.0,4.390000000000001,0.99,4.6899999999999995,0.98,5.72,0.97,1.4700000000000002,0.45,1.2000000000000002,0.45,0.45,0.1,0.042272727272727274,0.21886363636363634,0.09499999999999999,0.10790697674418606,0.10651162790697674,0.15767441860465115,0.1127906976744186,0.16534883720930232,0.1272093023255814,0.049069767441860465,0.0,0.0,0.92,0.85,0.93,89.9929701426025,6.895850007410702
puf12_r123_r567_r5loop67_r678,0,1,4,519,51.21000000000001,3.93923076923077,0.9925,0.8392307692307691,0.1,0.7692307692307693,0.07129094412331406,3.6153846153846154,2.4346242774566473,2.341040462427746,1.3573410404624278,1.298651252408478,1.1607321772639694,1.1021194605009634,4.58,0.99,5.99,1.0,4.6899999999999995,1.0,4.640000000000001,1.0,4.2,0.99,4.76,0.99,4.430000000000001,1.0,4.390000000000001,0.99,4.6899999999999995,0.98,5.72,0.97,1.4700000000000002,0.45,1.2000000000000002,0.45,0.45,0.1,0.042272727272727274,0.21886363636363634,0.09499999999999999,0.10790697674418606,0.10651162790697674,0.15767441860465115,0.1127906976744186,0.16534883720930232,0.1272093023255814,0.049069767441860465,0.0,0.0,0.92,0.85,0.92,89.82211452762924,7.087713057655255
puf12_r123_r567_r5loop67_r678,0,2,0,519,50.919999999999995,3.9169230769230765,0.9925,0.8415384615384615,0.09,0.7692307692307693,0.07129094412331406,3.6153846153846154,2.4384200385356456,2.368015414258189,1.3573217726396916,1.3102119460500963,1.1611946050096338,1.1136801541425818,4.55,0.99,5.91,1.0,4.72,1.0,4.48,1.0,4.22,0.99,4.75,0.99,4.45,1.0,4.41,0.99,4.64,0.98,5.699999999999999,0.97,1.51,0.49,1.1700000000000002,0.45,0.41000000000000003,0.09,0.04090909090909091,0.21840909090909089,0.0943181818181818,0.10906976744186045,0.10697674418604651,0.15627906976744188,0.11162790697674418,0.16465116279069766,0.12534883720930232,0.04837209302325582,0.0,0.0,0.92,0.85,0.93,89.8629344919786,7.075203794278938
puf12_r123_r567_r5loop67_r678,0,2,1,519,50.919999999999995,3.9169230769230765,0.9925,0.8415384615384615,0.09,0.7692307692307693,0.07129094412331406,3.6153846153846154,2.4384200385356456,2.368015414258189,1.3573217726396916,1.3102119460500963,1.1611946050096338,1.1136801541425818,4.55,0.99,5.91,1.0,4.72,1.0,4.48,1.0,4.22,0.99,4.75,0.99,4.45,1.0,4.41,0.99,4.64,0.98,5.699999999999999,0.97,1.51,0.49,1.1700000000000002,0.45,0.41000000000000003,0.09,0.04090909090909091,0.21840909090909089,0.0943181818181818,0.10906976744186045,0.10697674418604651,0.15627906976744188,0.11162790697674418,0.16465116279069766,0.12534883720930232,0.04837209302325582,0.0,0.0,0.92,0.85,0.93,89.85118092691623,7.009115162294353
puf12_r123_r567_r5loop67_r678,0,2,2,519,50.919999999999995,3.9169230769230765,0.9925,0.8415384615384615,0.09,0.7692307692307693,0.07129094412331406,3.6153846153846154,2.4384200385356456,2.368015414258189,1.3573217726396916,1.3102119460500963,1.1611946050096338,1.1136801541425818,4.55,0.99,5.91,1.0,4.72,1.0,4.48,1.0,4.22,0.99,4.75,0.99,4.45,1.0,4.41,0.99,4.64,0.98,5.699999999999999,0.97,1.51,0.49,1.1700000000000002,0.45,0.41000000000000003,0.09,0.04090909090909091,0.21840909090909089,0.0943181818181818,0.10906976744186045,0.10697674418604651,0.15627906976744188,0.11162790697674418,0.16465116279069766,0.12534883720930232,0.04837209302325582,0.0,0.0,0.92,0.86,0.93,90.14162210338681,6.9557136505113375
puf12_r123_r567_r5loop67_r678,0,2,3,519,50.919999999999995,3.9169230769230765,0.9925,0.8415384615384615,0.09,0.7692307692307693,0.07129094412331406,3.6153846153846154,2.4384200385356456,2.368015414258189,1.3573217726396916,1.3102119460500963,1.1611946050096338,1.1136801541425818,4.55,0.99,5.91,1.0,4.72,1.0,4.48,1.0,4.22,0.99,4.75,0.99,4.45,1.0,4.41,0.99,4.64,0.98,5.699999999999999,0.97,1.51,0.49,1.1700000000000002,0.45,0.41000000000000003,0.09,0.04090909090909091,0.21840909090909089,0.0943181818181818,0.10906976744186045,0.10697674418604651,0.15627906976744188,0.11162790697674418,0.16465116279069766,0.12534883720930232,0.04837209302325582,0.0,0.0,0.92,0.85,0.93,89.99575311942958,7.044034385652883
puf12_r123_r567_r5loop67_r678,0,2,4,519,50.919999999999995,3.9169230769230765,0.9925,0.8415384615384615,0.09,0.7692307692307693,0.07129094412331406,3.6153846153846154,2.4384200385356456,2.368015414258189,1.3573217726396916,1.3102119460500963,1.1611946050096338,1.1136801541425818,4.55,0.99,5.91,1.0,4.72,1.0,4.48,1.0,4.22,0.99,4.75,0.99,4.45,1.0,4.41,0.99,4.64,0.98,5.699999999999999,0.97,1.51,0.49,1.1700000000000002,0.45,0.41000000000000003,0.09,0.04090909090909091,0.21840909090909089,0.0943181818181818,0.10906976744186045,0.10697674418604651,0.15627906976744188,0.11162790697674418,0.16465116279069766,0.12534883720930232,0.04837209302325582,0.0,0.0,0.92,0.85,0.93,90.27244875222816,6.927834593152512
puf12_r123_r567_r5loop67_r678,0,3,0,519,50.67999999999999,3.8984615384615378,0.993,0.8392307692307693,0.09,0.7692307692307693,0.07129094412331406,3.6153846153846154,2.439344894026975,2.3603082851637764,1.3647398843930636,1.3179190751445087,1.160520231213873,1.1136801541425818,4.51,0.99,5.9,1.0,4.67,1.0,4.4,1.0,4.17,1.0,4.7299999999999995,0.99,4.42,1.0,4.4,0.99,4.709999999999999,0.98,5.7,0.97,1.5,0.47,1.1500000000000001,0.43,0.42000000000000004,0.09,0.041136363636363645,0.21886363636363634,0.09499999999999999,0.10790697674418606,0.10674418604651162,0.15465116279069768,0.1088372093023256,0.16488372093023254,0.1241860465116279,0.048139534883720934,0.0,0.0,0.93,0.85,0.93,90.4608088235294,6.964947384022529
puf12_r123_r567_r5loop67_r678,0,3,1,519,50.67999999999999,3.8984615384615378,0.993,0.8392307692307693,0.09,0.7692307692307693,0.07129094412331406,3.6153846153846154,2.439344894026975,2.3603082851637764,1.3647398843930636,1.3179190751445087,1.160520231213873,1.1136801541425818,4.51,0.99,5.9,1.0,4.67,1.0,4.4,1.0,4.17,1.0,4.7299999999999995,0.99,4.42,1.0,4.4,0.99,4.709999999999999,0.98,5.7,0.97,1.5,0.47,1.1500000000000001,0.43,0.42000000000000004,0.09,0.041136363636363645,0.21886363636363634,0.09499999999999999,0.10790697674418606,0.10674418604651162,0.15465116279069768,0.1088372093023256,0.16488372093023254,0.1241860465116279,0.048139534883720934,0.0,0.0,0.93,0.85,0.93,90.21390151515152,6.995138580109678
puf12_r123_r567_r5loop67_r678,0,3,2,519,50.67999999999999,3.8984615384615378,0.993,0.8392307692307693,0.09,0.7692307692307693,0.07129094412331406,3.6153846153846154,2.439344894026975,2.3603082851637764,1.3647398843930636,1.3179190751445087,1.160520231213873,1.1136801541425818,4.51,0.99,5.9,1.0,4.67,1.0,4.4,1.0,4.17,1.0,4.7299999999999995,0.99,4.42,1.0,4.4,0.99,4.709999999999999,0.98,5.7,0.97,1.5,0.47,1.1500000000000001,0.43,0.42000000000000004,0.09,0.041136363636363645,0.21886363636363634,0.09499999999999999,0.10790697674418606,0.10674418604651162,0.15465116279069768,0.1088372093023256,0.16488372093023254,0.1241860465116279,0.048139534883720934,0.0,0.0,0.93,0.86,0.93,90.59663324420677,6.87140951534015
puf12_r123_r567_r5loop67_r678,0,3,3,519,50.67999999999999,3.8984615384615378,0.993,0.8392307692307693,0.09,0.7692307692307693,0.07129094412331406,3.6153846153846154,2.439344894026975,2.3603082851637764,1.3647398843930636,1.3179190751445087,1.160520231213873,1.1136801541425818,4.51,0.99,5.9,1.0,4.67,1.0,4.4,1.0,4.17,1.0,4.7299999999999995,0.99,4.42,1.0,4.4,0.99,4.709999999999999,0.98,5.7,0.97,1.5,0.47,1.1500000000000001,0.43,0.42000000000000004,0.09,0.041136363636363645,0.21886363636363634,0.09499999999999999,0.10790697674418606,0.10674418604651162,0.15465116279069768,0.1088372093023256,0.16488372093023254,0.1241860465116279,0.048139534883720934,0.0,0.0,0.93,0.86,0.93,90.64073306595365,6.638239217429969
puf12_r123_r567_r5loop67_r678,0,3,4,519,50.67999999999999,3.8984615384615378,0.993,0.8392307692307693,0.09,0.7692307692307693,0.07129094412331406,3.6153846153846154,2.439344894026975,2.3603082851637764,1.3647398843930636,1.3179190751445087,1.160520231213873,1.1136801541425818,4.51,0.99,5.9,1.0,4.67,1.0,4.4,1.0,4.17,1.0,4.7299999999999995,0.99,4.42,1.0,4.4,0.99,4.709999999999999,0.98,5.7,0.97,1.5,0.47,1.1500000000000001,0.43,0.42000000000000004,0.09,0.041136363636363645,0.21886363636363634,0.09499999999999999,0.10790697674418606,0.10674418604651162,0.15465116279069768,0.1088372093023256,0.16488372093023254,0.1241860465116279,0.048139534883720934,0.0,0.0,0.93,0.86,0.93,90.43831996434938,6.9431451015266035
puf12_r123_r567_r5loop67_r678,0,4,0,519,50.71,3.9007692307692308,0.992,0.8392307692307692,0.1,0.7692307692307693,0.07129094412331406,3.6153846153846154,2.434238921001927,2.3429672447013488,1.360019267822736,1.302504816955684,1.1567437379576109,1.1001926782273603,4.52,0.99,5.9,1.0,4.720000000000001,1.0,4.37,1.0,4.1899999999999995,0.99,4.7,0.99,4.390000000000001,0.99,4.36,0.99,4.68,0.98,5.7299999999999995,0.97,1.48,0.45,1.2100000000000002,0.46,0.4600000000000001,0.1,0.0425,0.21954545454545454,0.09431818181818183,0.10697674418604651,0.10581395348837211,0.15534883720930234,0.10953488372093023,0.16441860465116281,0.12395348837209305,0.048604651162790696,0.0,0.0,0.93,0.86,0.94,90.4715975935829,6.610612123906921
