construct,scope,seed,pp_nonlocal12_high_per_res,plddt_protein_mean,pae_contact_weighted,Rg_full_length_normalized,pp_nonlocal4_per_res,pp_nonlocal4_high_per_res,pp_nonlocal12_per_res,pp_nonlocal24_per_res,pp_nonlocal24_high_per_res,pr_cp_sum,pr_cp_per_nt,pr_top20_mean,pr_rna_max_mean,pr_rna_max_min,pr_rna_coverage_05,pr_protein_coverage_05,pr_high_contacts_per_nt,plddt_core_mean,plddt_core_min_model,global_core_PAE,anisotropy,RNA_meanCP,RNA_high_per_res,internal_P1,P1_P2_CP,P1_P3_CP,P1_P4_CP,P1_P5_CP,P1_P6_CP,P1_P7_CP,P1_P8_CP,P1_P9_CP,P1_P10_CP,P1_P11_CP,P1_P12_CP,internal_P2,P2_P3_CP,P2_P4_CP,P2_P5_CP,P2_P6_CP,P2_P7_CP,P2_P8_CP,P2_P9_CP,P2_P10_CP,P2_P11_CP,P2_P12_CP,internal_P3,P3_P4_CP,P3_P5_CP,P3_P6_CP,P3_P7_CP,P3_P8_CP,P3_P9_CP,P3_P10_CP,P3_P11_CP,P3_P12_CP,internal_P4,P4_P5_CP,P4_P6_CP,P4_P7_CP,P4_P8_CP,P4_P9_CP,P4_P10_CP,P4_P11_CP,P4_P12_CP,internal_P5,P5_P6_CP,P5_P7_CP,P5_P8_CP,P5_P9_CP,P5_P10_CP,P5_P11_CP,P5_P12_CP,internal_P6,P6_P7_CP,P6_P8_CP,P6_P9_CP,P6_P10_CP,P6_P11_CP,P6_P12_CP,internal_P7,P7_P8_CP,P7_P9_CP,P7_P10_CP,P7_P11_CP,P7_P12_CP,internal_P8,P8_P9_CP,P8_P10_CP,P8_P11_CP,P8_P12_CP,internal_P9,P9_P10_CP,P9_P11_CP,P9_P12_CP,internal_P10,P10_P11_CP,P10_P12_CP,internal_P11,P11_P12_CP,internal_P12,adj_CP_mean,adj_CP_min,nonadj_CP_mean
P5-R6-NYE,matched512,491362472,1.328125,91.8679664623354,1.4650069952011109,4.343878659964749,2.4249610900878906,2.390625,1.3574023246765137,1.1553319692611694,1.123046875,58.81999969482422,3.9213333129882812,0.9950000047683716,0.8459999561309814,0.09000000357627869,0.8,0.080078125,3.5333333333333328,95.1643710444391,76.58001818181819,4.695876979827881,15.437278537198583,0.007658854126930237,0.103515625,1.3077778816223145,0.033387597650289536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2563889026641846,0.04055038467049599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2569444179534912,0.03920930251479149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.298888921737671,0.03489147499203682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3111110925674438,0.03824806585907936,0.0,0.0,0.0,0.0,0.0,0.0,1.298888921737671,0.037046510726213455,0.0,0.0,0.0,0.0,0.0,1.290555477142334,0.03456588834524155,0.0,0.0,0.0,0.0,1.3308333158493042,0.040558140724897385,0.0,0.0,0.0,1.2477777004241943,0.04093798249959946,0.0,0.0,1.2836110591888428,0.03944185748696327,7.716049731243402e-05,1.3299999237060547,0.041317831724882126,1.1586110591888428,0.0381959124722264,0.033387597650289536,1.4029181329533458e-06
P5-R6-SFE,full519,1092438045,1.2967244701348748,90.62224930282734,1.484172797203064,4.383526253213701,2.3858189582824707,2.346820809248555,1.3315608501434326,1.1389209032058716,1.1021194605009634,57.980003356933594,3.8653335571289062,0.9930000305175781,0.8373333215713501,0.09000000357627869,0.8,0.0789980732177264,3.4666666666666672,95.14217031275052,76.8638,4.4740416526794435,15.219081529795591,0.0074476562440395355,0.1001926782273603,1.3061109781265259,0.03329457342624664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2547221183776855,0.04058914631605148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2577776908874512,0.03890697658061981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.296388864517212,0.034325581043958664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3186111450195312,0.038984496146440506,0.0,0.0,0.0,0.0,0.0,0.0,1.3030554056167603,0.03694573789834976,0.0,0.0,0.0,0.0,0.0,1.2947221994400024,0.03447286784648895,0.0,0.0,0.0,0.0,1.331111192703247,0.04045736417174339,0.0,0.0,0.0,1.2461111545562744,0.04109302535653114,0.0,0.0,1.2813888788223267,0.03942635655403137,5.401234739110805e-05,1.3244444131851196,0.04090698063373566,1.1502777338027954,0.0381275550885634,0.03329457342624664,9.820426798383282e-07
P5-R6-SFE,matched512,1092438045,1.314453125,91.34027790037653,1.4684829473495484,4.30655573348937,2.417421817779541,2.37890625,1.3487695455551147,1.1538281440734863,1.1171875,57.980003356933594,3.8653335571289062,0.9930000305175781,0.8373333215713501,0.09000000357627869,0.8,0.080078125,3.4666666666666672,95.14217031275052,76.8638,4.4740416526794435,15.219081529795591,0.007549479603767395,0.1015625,1.3061109781265259,0.03329457342624664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2547221183776855,0.04058914631605148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2577776908874512,0.03890697658061981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.296388864517212,0.034325581043958664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3186111450195312,0.038984496146440506,0.0,0.0,0.0,0.0,0.0,0.0,1.3030554056167603,0.03694573789834976,0.0,0.0,0.0,0.0,0.0,1.2947221994400024,0.03447286784648895,0.0,0.0,0.0,0.0,1.331111192703247,0.04045736417174339,0.0,0.0,0.0,1.2461111545562744,0.04109302535653114,0.0,0.0,1.2813888788223267,0.03942635655403137,5.401234739110805e-05,1.3244444131851196,0.04090698063373566,1.1502777338027954,0.0381275550885634,0.03329457342624664,9.820426798383282e-07
P5-R6-SWD,full519,58705571,1.302504816955684,91.22633052100971,1.4757267236709595,4.333093233652856,2.3857033252716064,2.3545279383429674,1.3320231437683105,1.1326011419296265,1.1021194605009634,55.47999572753906,3.6986663341522217,0.987500011920929,0.8393333554267883,0.10000000149011612,0.8,0.07514450867052024,3.3333333333333335,94.99940927445753,77.22543636363636,4.808023262023926,15.030571759587668,0.007126525044441223,0.09633911368015415,1.3075000047683716,0.03372092917561531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2552778720855713,0.04084496200084686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2561111450195312,0.03830232471227646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.296388864517212,0.03402325510978699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3166667222976685,0.03703100606799126,0.0,0.0,0.0,0.0,0.0,0.0,1.2897223234176636,0.03700775280594826,0.0,0.0,0.0,0.0,0.0,1.2941666841506958,0.03441085293889046,0.0,0.0,0.0,0.0,1.331944465637207,0.04045736789703369,0.0,0.0,0.0,1.2447221279144287,0.041046515107154846,0.0,0.0,1.281388759613037,0.039503876119852066,6.944444612599909e-05,1.331111192703247,0.041100773960351944,1.1594443321228027,0.03794996508143165,0.03372092917561531,1.2626262931999836e-06
P5-R6-SWD,matched512,58705571,1.3203125,91.92477162529312,1.460109281539917,4.255705569421312,2.417304754257202,2.38671875,1.3492381572723389,1.1474024057388306,1.1171875,55.47999954223633,3.698666572570801,0.987500011920929,0.8393333554267883,0.10000000149011612,0.8,0.076171875,3.3333333333333335,94.99940927445753,77.22543636363636,4.808023262023926,15.030571759587668,0.007223958149552345,0.09765625,1.3075000047683716,0.03372092917561531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2552778720855713,0.04084496200084686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2561111450195312,0.03830232471227646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.296388864517212,0.03402325510978699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3166667222976685,0.03703100606799126,0.0,0.0,0.0,0.0,0.0,0.0,1.2897223234176636,0.03700775280594826,0.0,0.0,0.0,0.0,0.0,1.2941666841506958,0.03441085293889046,0.0,0.0,0.0,0.0,1.331944465637207,0.04045736789703369,0.0,0.0,0.0,1.2447221279144287,0.041046515107154846,0.0,0.0,1.281388759613037,0.039503876119852066,6.944444612599909e-05,1.331111192703247,0.041100773960351944,1.1594443321228027,0.03794996508143165,0.03372092917561531,1.2626262931999836e-06
P5-R6-SYQ,full519,1142039212,1.300578034682081,90.93437816605359,1.5056445598602295,4.404456039167398,2.3894991874694824,2.346820809248555,1.3363776206970215,1.1376879215240479,1.1001926782273603,59.48999786376953,3.9659998416900635,0.9934999346733093,0.8466665744781494,0.09000000357627869,0.8,0.08092485549132948,3.6,94.99863199321256,75.78496363636364,4.7845817565917965,15.251450077993292,0.007641618140041828,0.10404624277456649,1.3063888549804688,0.033379845321178436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.255555510520935,0.04058914631605148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2569444179534912,0.0390465147793293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2958333492279053,0.03438759595155716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3174999952316284,0.038364339619874954,0.0,0.0,0.0,0.0,0.0,0.0,1.3005555868148804,0.03700000420212746,0.0,0.0,0.0,0.0,0.0,1.289722204208374,0.034457363188266754,0.0,0.0,0.0,0.0,1.331111192703247,0.0403643399477005,0.0,0.0,0.0,1.2447221279144287,0.04105426371097565,0.0,0.0,1.28166663646698,0.039395347237586975,7.716049731243402e-05,1.3277777433395386,0.04115504026412964,1.1541666984558105,0.038108527321707115,0.033379845321178436,1.4029181329533458e-06
P5-R6-SYQ,full519,1362596912,1.302504816955684,90.77559700611955,1.4421491861343383,4.377018206056124,2.3851444721221924,2.352601156069364,1.3308478593826294,1.1391136646270752,1.1078998073217727,58.68000030517578,3.9119999408721924,0.9934999346733093,0.8413333892822266,0.09000000357627869,0.8666666666666668,0.08092485549132948,3.6,95.24369615834269,76.46203636363637,4.404189205169677,15.166315030126185,0.007537572178989649,0.10404624277456649,1.3066667318344116,0.033387597650289536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2574999332427979,0.04060465097427368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2547221183776855,0.039023254066705704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.295555591583252,0.03447286784648895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3163888454437256,0.038620155304670334,0.0,0.0,0.0,0.0,0.0,0.0,1.3005555868148804,0.03683720901608467,0.0,0.0,0.0,0.0,0.0,1.290000081062317,0.03452713415026665,0.0,0.0,0.0,0.0,1.331111192703247,0.04059690237045288,0.0,0.0,0.0,1.2483333349227905,0.040968991816043854,0.0,0.0,1.2827777862548828,0.03937984257936478,6.944444612599909e-05,1.3224999904632568,0.04102325439453125,1.1513887643814087,0.03813107819719748,0.033387597650289536,1.2626262931999836e-06
P5-R6-SYQ,matched512,1142039212,1.318359375,91.65600901833626,1.4876708507537841,4.326158052135954,2.4209766387939453,2.37890625,1.3534765243530273,1.1524218320846558,1.115234375,59.4900016784668,3.9660000801086426,0.9934999346733093,0.8466665744781494,0.09000000357627869,0.8,0.08203125,3.6,94.99863199321256,75.78496363636364,4.7845817565917965,15.251450077993292,0.0077460939064621925,0.10546875,1.3063888549804688,0.033379845321178436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.255555510520935,0.04058914631605148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2569444179534912,0.0390465147793293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2958333492279053,0.03438759595155716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3174999952316284,0.038364339619874954,0.0,0.0,0.0,0.0,0.0,0.0,1.3005555868148804,0.03700000420212746,0.0,0.0,0.0,0.0,0.0,1.289722204208374,0.034457363188266754,0.0,0.0,0.0,0.0,1.331111192703247,0.0403643399477005,0.0,0.0,0.0,1.2447221279144287,0.04105426371097565,0.0,0.0,1.28166663646698,0.039395347237586975,7.716049731243402e-05,1.3277777433395386,0.04115504026412964,1.1541666984558105,0.038108527321707115,0.033379845321178436,1.4029181329533458e-06
P5-R6-SYQ,matched512,1362596912,1.3203125,91.49818752508342,1.4272890567779541,4.29893981255983,2.4167771339416504,2.384765625,1.348085880279541,1.1540429592132568,1.123046875,58.68000030517578,3.9119999408721924,0.9934999346733093,0.8413333892822266,0.09000000357627869,0.8666666666666668,0.08203125,3.6,95.24369615834269,76.46203636363637,4.404189205169677,15.166315030126185,0.007640624884516001,0.10546875,1.3066667318344116,0.033387597650289536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2574999332427979,0.04060465097427368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2547221183776855,0.039023254066705704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.295555591583252,0.03447286784648895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3163888454437256,0.038620155304670334,0.0,0.0,0.0,0.0,0.0,0.0,1.3005555868148804,0.03683720901608467,0.0,0.0,0.0,0.0,0.0,1.290000081062317,0.03452713415026665,0.0,0.0,0.0,0.0,1.331111192703247,0.04059690237045288,0.0,0.0,0.0,1.2483333349227905,0.040968991816043854,0.0,0.0,1.2827777862548828,0.03937984257936478,6.944444612599909e-05,1.3224999904632568,0.04102325439453125,1.1513887643814087,0.03813107819719748,0.033387597650289536,1.2626262931999836e-06
P5-R6-THN,full519,818847244,1.30635838150289,91.32299993507884,1.4456191062927246,4.394982848851746,2.39040470123291,2.3603082851637764,1.3353564739227295,1.1358380317687988,1.1040462427745665,59.68000030517578,3.9786667823791504,0.9919999837875366,0.8506667613983154,0.09000000357627869,0.8,0.08285163776493257,3.6666666666666665,95.0027281178184,76.65454545454546,4.772157478332519,15.134185930579923,0.007666024379432201,0.10597302504816955,1.3055555820465088,0.033534880727529526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2569444179534912,0.040674418210983276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2563890218734741,0.03870542719960213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3002777099609375,0.034558139741420746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3111110925674438,0.03720154985785484,0.0,0.0,0.0,0.0,0.0,0.0,1.2975001335144043,0.03684496134519577,0.0,0.0,0.0,0.0,0.0,1.2949999570846558,0.034596897661685944,0.0,0.0,0.0,0.0,1.331944465637207,0.04048837348818779,0.0,0.0,0.0,1.2461110353469849,0.04103100672364235,0.0,0.0,1.2822222709655762,0.03953488543629646,0.00011574074596865103,1.3322222232818604,0.041589148342609406,1.161388874053955,0.038069062612273476,0.033534880727529526,2.104377199430019e-06
P5-R6-THN,matched512,818847244,1.32421875,92.03530209502954,1.4297540187835693,4.31675426454051,2.422050714492798,2.392578125,1.3525975942611694,1.1506835222244263,1.119140625,59.68000030517578,3.9786667823791504,0.9919999837875366,0.8506667613983154,0.09000000357627869,0.8,0.083984375,3.6666666666666665,95.0027281178184,76.65454545454546,4.772157478332519,15.134185930579923,0.007770833559334278,0.107421875,1.3055555820465088,0.033534880727529526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2569444179534912,0.040674418210983276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2563890218734741,0.03870542719960213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3002777099609375,0.034558139741420746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3111110925674438,0.03720154985785484,0.0,0.0,0.0,0.0,0.0,0.0,1.2975001335144043,0.03684496134519577,0.0,0.0,0.0,0.0,0.0,1.2949999570846558,0.034596897661685944,0.0,0.0,0.0,0.0,1.331944465637207,0.04048837348818779,0.0,0.0,0.0,1.2461110353469849,0.04103100672364235,0.0,0.0,1.2822222709655762,0.03953488543629646,0.00011574074596865103,1.3322222232818604,0.041589148342609406,1.161388874053955,0.038069062612273476,0.033534880727529526,2.104377199430019e-06
P5-R6-TTE,full519,1648498088,1.302504816955684,91.66557347755007,1.460002565383911,4.422995459779924,2.3929286003112793,2.3622350674373798,1.3360501527786255,1.1363970041275024,1.1040462427745665,43.040000915527344,2.869333505630493,0.8829998970031738,0.6626666188240051,0.10000000149011612,0.7333333333333333,0.05973025048169557,2.6,95.13342809510449,77.36636363636363,4.955687713623047,15.265173862157855,0.005528580863028765,0.07514450867052024,1.305277705192566,0.03397674486041069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2558332681655884,0.040852710604667664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2602777481079102,0.03868217021226883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.307777762413025,0.033511627465486526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.315000057220459,0.03854263573884964,0.0,0.0,0.0,0.0,0.0,0.0,1.3008333444595337,0.036883722990751266,0.0,0.0,0.0,0.0,0.0,1.2938889265060425,0.034325581043958664,0.0,0.0,0.0,0.0,1.3302778005599976,0.04072092846035957,0.0,0.0,0.0,1.2488888502120972,0.04103100672364235,0.0,0.0,1.2827777862548828,0.03979845345020294,7.716049731243402e-05,1.3305555582046509,0.04145736247301102,1.1597222089767456,0.0381620858203281,0.033511627465486526,1.4029181329533458e-06
P5-R6-TTE,matched512,1648498088,1.3203125,92.32326894207138,1.4450577974319458,4.34586354969573,2.4246482849121094,2.39453125,1.3533202409744263,1.151269555091858,1.119140625,43.040000915527344,2.869333505630493,0.8829998970031738,0.6626666188240051,0.10000000149011612,0.7333333333333333,0.060546875,2.6,95.13342809510449,77.36636363636363,4.955687713623047,15.265173862157855,0.005604167003184557,0.076171875,1.305277705192566,0.03397674486041069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2558332681655884,0.040852710604667664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2602777481079102,0.03868217021226883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.307777762413025,0.033511627465486526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.315000057220459,0.03854263573884964,0.0,0.0,0.0,0.0,0.0,0.0,1.3008333444595337,0.036883722990751266,0.0,0.0,0.0,0.0,0.0,1.2938889265060425,0.034325581043958664,0.0,0.0,0.0,0.0,1.3302778005599976,0.04072092846035957,0.0,0.0,0.0,1.2488888502120972,0.04103100672364235,0.0,0.0,1.2827777862548828,0.03979845345020294,7.716049731243402e-05,1.3305555582046509,0.04145736247301102,1.1597222089767456,0.0381620858203281,0.033511627465486526,1.4029181329533458e-06
P5-R6-TWD,full519,535718168,1.2870905587668593,91.10448700992862,1.4647403001785277,4.446416371028511,2.381560802459717,2.341040462427746,1.3284393548965454,1.1289788484573364,1.0847784200385358,57.05999755859375,3.803999900817871,0.9880000352859497,0.8346666693687439,0.10000000149011612,0.8666666666666668,0.08092485549132948,3.6666666666666665,94.95820960030197,77.4278909090909,4.901845264434814,15.817823635748141,0.0073294793255627155,0.10597302504816955,1.3066667318344116,0.03346511349081993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2536110877990723,0.040674418210983276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2547221183776855,0.03841085359454155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.303611159324646,0.033937983214855194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31333327293396,0.035333335399627686,0.0,0.0,0.0,0.0,0.0,0.0,1.2861112356185913,0.03712403029203415,0.0,0.0,0.0,0.0,0.0,1.2950000762939453,0.03441085293889046,0.0,0.0,0.0,0.0,1.3311110734939575,0.04053488373756409,0.0,0.0,0.0,1.2466665506362915,0.04115504026412964,0.0,0.0,1.2827777862548828,0.039635658264160156,6.172839493956417e-05,1.3330556154251099,0.041085273027420044,1.15749990940094,0.03779704022136601,0.03346511349081993,1.1223344534466212e-06
P5-R6-TWD,matched512,535718168,1.3046875,91.80229232588158,1.4486688137054444,4.3670417941697375,2.4130663871765137,2.373046875,1.3455665111541748,1.1437108516693115,1.099609375,57.05999755859375,3.803999900817871,0.9880000352859497,0.8346666693687439,0.10000000149011612,0.8666666666666668,0.08203125,3.6666666666666665,94.95820960030197,77.4278909090909,4.901845264434814,15.817823635748141,0.0074296873062849045,0.107421875,1.3066667318344116,0.03346511349081993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2536110877990723,0.040674418210983276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2547221183776855,0.03841085359454155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.303611159324646,0.033937983214855194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31333327293396,0.035333335399627686,0.0,0.0,0.0,0.0,0.0,0.0,1.2861112356185913,0.03712403029203415,0.0,0.0,0.0,0.0,0.0,1.2950000762939453,0.03441085293889046,0.0,0.0,0.0,0.0,1.3311110734939575,0.04053488373756409,0.0,0.0,0.0,1.2466665506362915,0.04115504026412964,0.0,0.0,1.2827777862548828,0.039635658264160156,6.172839493956417e-05,1.3330556154251099,0.041085273027420044,1.15749990940094,0.03779704022136601,0.03346511349081993,1.1223344534466212e-06
P5-R6-TYE,full519,200417498,1.30635838150289,90.91533399450046,1.4905483961105346,4.386018731700943,2.3866281509399414,2.3564547206165702,1.3343546390533447,1.1370905637741089,1.1078998073217727,58.599998474121094,3.9066665172576904,0.9919999837875366,0.840666651725769,0.09000000357627869,0.8,0.0789980732177264,3.5333333333333328,95.08624116362033,76.40327272727272,4.705233192443847,15.03161417175691,0.007527295965701342,0.10211946050096339,1.3083332777023315,0.03348061814904213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.255555510520935,0.04058139771223068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2524999380111694,0.038620155304670334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2908333539962769,0.03468216955661774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3069443702697754,0.03789147734642029,0.0,0.0,0.0,0.0,0.0,0.0,1.3019444942474365,0.036945734173059464,0.0,0.0,0.0,0.0,0.0,1.2941666841506958,0.03460464999079704,0.0,0.0,0.0,0.0,1.329722285270691,0.040449611842632294,0.0,0.0,0.0,1.2458332777023315,0.041193798184394836,0.0,0.0,1.2833333015441895,0.03943410888314247,7.716049731243402e-05,1.3291666507720947,0.04118604585528374,1.1547222137451172,0.038097251545299186,0.03348061814904213,1.4029181329533458e-06
P5-R6-TYE,matched512,200417498,1.32421875,91.60220819748828,1.476646113395691,4.307717774736024,2.418339729309082,2.388671875,1.3516991138458252,1.1520507335662842,1.123046875,58.599998474121094,3.9066665172576904,0.9919999837875366,0.840666651725769,0.09000000357627869,0.8,0.080078125,3.5333333333333328,95.08624116362033,76.40327272727272,4.705233192443847,15.03161417175691,0.007630208041518927,0.103515625,1.3083332777023315,0.03348061814904213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.255555510520935,0.04058139771223068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2524999380111694,0.038620155304670334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2908333539962769,0.03468216955661774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3069443702697754,0.03789147734642029,0.0,0.0,0.0,0.0,0.0,0.0,1.3019444942474365,0.036945734173059464,0.0,0.0,0.0,0.0,0.0,1.2941666841506958,0.03460464999079704,0.0,0.0,0.0,0.0,1.329722285270691,0.040449611842632294,0.0,0.0,0.0,1.2458332777023315,0.041193798184394836,0.0,0.0,1.2833333015441895,0.03943410888314247,7.716049731243402e-05,1.3291666507720947,0.04118604585528374,1.1547222137451172,0.038097251545299186,0.03348061814904213,1.4029181329533458e-06
P5-R6-VFN,full519,590743699,1.2967244701348748,90.5067715428438,1.5414443254470824,4.380867594677054,2.3847975730895996,2.346820809248555,1.3326396942138672,1.1341040134429932,1.0963391136801541,58.119998931884766,3.874666690826416,0.9915000200271606,0.8319999575614929,0.10000000149011612,0.8,0.0789980732177264,3.5333333333333328,94.60825507037973,73.1681090909091,4.9811098098754885,15.147053984491668,0.0074656386859714985,0.10211946050096339,1.3088887929916382,0.03329457342624664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2530555725097656,0.04060465469956398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2549999952316284,0.03858914598822594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31166672706604,0.03466666862368584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3208333253860474,0.037410855293273926,0.0,0.0,0.0,0.0,0.0,0.0,1.3088889122009277,0.03594573587179184,0.0,0.0,0.0,0.0,0.0,1.3008333444595337,0.03446511551737785,0.0,0.0,0.0,0.0,1.334444522857666,0.04050387442111969,0.0,0.0,0.0,1.2488888502120972,0.04111627861857414,0.0,0.0,1.2836110591888428,0.03946511447429657,6.944443885004148e-05,1.3305555582046509,0.041062016040086746,1.149999976158142,0.0379203666340221,0.03329457342624664,1.2626261609098451e-06
P5-R6-VFN,matched512,590743699,1.314453125,91.19986852481286,1.527718734741211,4.303949790516949,2.41650390625,2.37890625,1.3499804735183716,1.149023413658142,1.111328125,58.12000274658203,3.874666929244995,0.9915000200271606,0.8319999575614929,0.10000000149011612,0.8,0.080078125,3.5333333333333328,94.60825507037973,73.1681090909091,4.9811098098754885,15.147053984491668,0.007567708846181631,0.103515625,1.3088887929916382,0.03329457342624664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2530555725097656,0.04060465469956398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2549999952316284,0.03858914598822594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31166672706604,0.03466666862368584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3208333253860474,0.037410855293273926,0.0,0.0,0.0,0.0,0.0,0.0,1.3088889122009277,0.03594573587179184,0.0,0.0,0.0,0.0,0.0,1.3008333444595337,0.03446511551737785,0.0,0.0,0.0,0.0,1.334444522857666,0.04050387442111969,0.0,0.0,0.0,1.2488888502120972,0.04111627861857414,0.0,0.0,1.2836110591888428,0.03946511447429657,6.944443885004148e-05,1.3305555582046509,0.041062016040086746,1.149999976158142,0.0379203666340221,0.03329457342624664,1.2626261609098451e-06
